name,bioguide_id,party,state,chamber,composite_score,scale_score,concentration_score,personal_score,total_financial_exposure,financial_trades,financial_pac,financial_individual,trade_count,pac_count,individual_count,unified_hhi,dominant_sector,dominant_pct,net_worth_display,net_worth_midpoint,wealth_tier,net_worth_is_estimate,pac_banking,pac_insurance,pac_real_estate,pac_investment,pac_lending,pac_payments,pac_credit_unions,pac_private_equity,top_pac_1,top_pac_1_amount,top_pac_1_sector,top_pac_2,top_pac_2_amount,top_pac_2_sector,top_pac_3,top_pac_3_amount,top_pac_3_sector,top_employer_1,top_employer_1_amount,top_employer_1_sector,top_employer_2,top_employer_2_amount,top_employer_2_sector,hfsc_member,sbc_member
"Tran, Derek",T000491,D,California,house,8.7,21.8,0.0,0.0,44080.0,0,0,18036.0,0,51,27,4946.9,insurance,69.0,$1M-$5M,3000000,$1M-$5M,Yes,0,30080.0,5500.0,0,5000.0,0,3500.0,0,PROGRESSIVE TURNOUT PROJECT,10250.0,insurance,LA BAMBA PAC,5000.0,lending,PACIFIC LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,5000.0,insurance,KAISER PERMANENTE,14011.0,insurance,MERRILL LYNCH,2500.0,investment,No,No
"Pocan, Mark",P000607,D,Wisconsin,house,18.7,46.7,0.0,0.0,79000.0,0,0,1273.0,0,38,8,3331.9,insurance,47.3,$200M-$250M,225000000,$100M+,No,19000.0,38000.0,16000.0,0,0,0,6000.0,0,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),15000.0,banking,INTERNATIONAL BROTHERHOOD OF BOILERMAKERS CAMPAIGN ASSISTANCE FUND,15000.0,insurance,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,14000.0,real_estate,WISCONSIN BANKERS ASSOCIATION,1023.0,banking,JP MORGAN CHASE,250.0,banking,No,No
"Veasey, Marc A.",V000131,D,Texas,house,23.9,59.8,0.0,0.0,100500.0,0,0,7550.0,0,82,6,2087.5,insurance,29.3,$1M-$5M,3000000,$1M-$5M,Yes,23000.0,18500.0,35500.0,7500.0,0,0,6000.0,0,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,13000.0,real_estate,REGIONS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,13000.0,banking,NATIONAL MULTIFAMILY HOUSING COUNCIL AND REAL ESTATE TECHNOLOGY AND TRANSFORMATION CENTER POLITICAL ACTION COMMITTEE (NMHC PAC),12500.0,real_estate,ROCKET MORTGAGE,3300.0,lending,MORGAN STANLEY SMITH BARNEY,3000.0,investment_banking,No,No
"Williams, Roger",W000816,R,Texas,house,64.8,76.2,73.3,41.2,135001.0,1001,0,500.0,7,147,1,1841.7,banking,31.1,$1M-$5M,3000000,$1M-$5M,Yes,32500.0,38500.0,13000.0,0,10000.0,0,11000.0,0,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),22500.0,banking,ALLY FINANCIAL INC. ADVOCACY POLITICAL ACTION COMMITTEE,15000.0,financial_services,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,15000.0,insurance,ALLSTATE,500.0,insurance,,0,,Yes,No
"Castro, Joaquin",C001091,D,Texas,house,3.9,9.9,0.0,0.0,25500.0,0,0,5950.0,0,15,6,3252.0,real_estate,50.9,$1M-$5M,3000000,$1M-$5M,Yes,0,3500.0,16000.0,0,0,3000.0,3000.0,0,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,8000.0,real_estate,NATIONAL MULTIFAMILY HOUSING COUNCIL AND REAL ESTATE TECHNOLOGY AND TRANSFORMATION CENTER POLITICAL ACTION COMMITTEE (NMHC PAC),7000.0,real_estate,INTERNATIONAL BROTHERHOOD OF BOILERMAKERS CAMPAIGN ASSISTANCE FUND,3500.0,insurance,MERRILL LYNCH,3300.0,investment,BLACKROCK,1650.0,investment,No,No
"Weber, Randy K. Sr.",W000814,R,Texas,house,8.5,21.2,0.0,0.0,42500.0,0,0,250.0,0,22,1,3652.7,real_estate,53.2,$1M-$5M,3000000,$1M-$5M,Yes,8000.0,2000.0,22500.0,0,0,0,9000.0,0,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),9500.0,real_estate,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",9000.0,credit_unions,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,7000.0,real_estate,COLDWELL BANKER,250.0,real_estate,,0,,No,No
"Joyce, David P.",J000295,R,Ohio,house,55.5,75.4,43.1,41.5,134002.0,16002,0,9720.0,9,135,10,2006.2,insurance,34.6,$1M-$5M,3000000,$1M-$5M,Yes,25000.0,59500.0,23500.0,0,0,0,10000.0,0,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),16000.0,insurance,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),15000.0,banking,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,12500.0,real_estate,APOLLO MANAGEMENT,6600.0,private_equity,BLACKSTONE,1000.0,private_equity,No,No
"Beatty, Joyce",B001281,D,Ohio,house,34.3,85.7,0.0,0.0,161000.0,0,0,33500.0,0,320,18,1873.2,insurance,32.4,$1M-$5M,3000000,$1M-$5M,Yes,35000.0,61000.0,15000.0,0,0,0,17500.0,0,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),17500.0,banking,REGIONS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,17500.0,banking,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",17500.0,credit_unions,NATIONWIDE FINANCIAL,10100.0,insurance,ROCKET MORTGAGE,6600.0,lending,Yes,No
"Jeffries, Hakeem S.",J000294,D,New York,house,36.1,90.1,0.0,0.0,185000.0,0,0,270567.0,0,235,345,1868.4,insurance,34.1,$1M-$5M,3000000,$1M-$5M,Yes,20000.0,87500.0,20000.0,57500.0,0,0,0,0,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),20000.0,banking,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",20000.0,insurance,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE (BLACKROCK PAC),20000.0,investment,CAPITAL GROUP,75500.0,investment,METLIFE,56283.0,insurance,No,No
"Meng, Grace",M001188,D,New York,house,20.3,50.7,0.0,0.0,85000.0,0,0,63454.0,0,47,37,1689.6,insurance,26.2,$1M-$5M,3000000,$1M-$5M,Yes,9000.0,39000.0,32000.0,0,5000.0,0,0,0,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,15000.0,insurance,NATIONAL MULTIFAMILY HOUSING COUNCIL AND REAL ESTATE TECHNOLOGY AND TRANSFORMATION CENTER POLITICAL ACTION COMMITTEE (NMHC PAC),15000.0,real_estate,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",12500.0,insurance,GOLDMAN SACHS,10100.0,investment_banking,CAPITAL GROUP,10100.0,investment,No,No
"Brownley, Julia",B001285,D,California,house,13.0,32.6,0.0,0.0,60500.0,0,0,9900.0,0,37,27,3806.9,insurance,50.1,$1M-$5M,3000000,$1M-$5M,Yes,0,25000.0,26500.0,0,0,0,9000.0,0,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,12000.0,real_estate,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,7500.0,insurance,BLUE SHIELD OF CALIFORNIA PAC (SHIELD PAC),7500.0,insurance,ANTHEM,5000.0,insurance,KAISER PERMANENTE,3500.0,insurance,No,No
"Huffman, Jared",H001068,D,California,house,6.6,16.4,0.0,0.0,35000.0,0,0,500.0,0,13,1,3263.2,investment,42.3,$1M-$5M,3000000,$1M-$5M,No,2000.0,500.0,12500.0,15000.0,0,0,5000.0,0,GREEN DIAMOND RESOURCE COMPANY POLITICAL ACTION COMMITTEE,15000.0,investment,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,10000.0,real_estate,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",5000.0,credit_unions,KAISER PERMANENTE,500.0,insurance,,0,,No,No
"DelBene, Suzan K.",D000617,D,Washington,house,72.8,86.4,86.7,40.7,164000.0,0,0,40952.0,4,282,45,2316.6,insurance,43.4,$1M-$5M,3000000,$1M-$5M,Yes,0,116500.0,15000.0,32500.0,0,0,0,0,PROGRESSIVE TURNOUT PROJECT,20000.0,insurance,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),19000.0,insurance,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,17500.0,insurance,APOLLO,21600.0,private_equity,GOLDMAN SACHS,10400.0,investment_banking,No,No
"Massie, Thomas",M001184,R,Kentucky,house,3.3,8.2,0.0,0.0,22500.0,0,0,2614.0,0,10,13,5065.5,real_estate,65.7,$5M-$10M,7500000,$5M-$25M,No,6000.0,0,16500.0,0,0,0,0,0,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),9500.0,real_estate,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,6000.0,real_estate,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),5000.0,banking,CAPITAL ONE,1000.0,payments,TRAVELERS,500.0,banking,No,No
"Bonamici, Suzanne",B001278,D,Oregon,house,21.1,52.7,0.0,0.0,87985.0,0,0,0,0,38,0,3579.4,real_estate,42.8,$1M-$5M,3000000,$1M-$5M,Yes,0,30500.0,38485.0,0,0,0,19000.0,0,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,22485.0,real_estate,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",19000.0,credit_unions,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,17500.0,insurance,,0,,,0,,No,No
"Amodei, Mark E.",A000369,R,Nevada,house,16.2,40.6,0.0,0.0,72500.0,0,0,3000.0,0,32,4,2456.2,real_estate,32.3,$1M-$5M,3000000,$1M-$5M,Yes,15000.0,20000.0,25000.0,0,0,0,12500.0,0,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),15000.0,banking,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",12500.0,credit_unions,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),10500.0,insurance,WELLS FARGO BANK,2000.0,banking,CAPITAL MGMT,1000.0,investment,No,No
"Wittman, Robert J.",W000804,R,Virginia,house,47.5,70.4,19.2,45.3,120508.0,8008,0,6625.0,32,67,6,1673.5,banking,22.7,$1M-$5M,3000000,$1M-$5M,Yes,29000.0,21000.0,26000.0,0,7500.0,21000.0,0,0,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),15000.0,insurance,"APPLIED INTUITION, INC. POLITICAL ACTION COMMITTEE (APPLIED PAC)",15000.0,payments,"FAIRBANKS MORSE, LLC POLITICAL ACTION COMMITTEE",15000.0,banking,BAIN CAPITAL,2082.0,private_equity,BLACKROCK,1143.0,investment,No,No
"Latta, Robert E.",L000566,R,Ohio,house,72.5,78.6,94.2,42.7,141514.0,42014,0,3550.0,16,88,2,2212.6,insurance,34.1,$1M-$5M,3000000,$1M-$5M,Yes,12500.0,23500.0,35000.0,0,9000.0,19500.0,0,0,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,13500.0,real_estate,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),12500.0,banking,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,12000.0,real_estate,BLACKSTONE,3300.0,private_equity,NATIONWIDE INSURANCE,250.0,insurance,No,No
"Griffith, H. Morgan",G000568,R,Virginia,house,13.8,34.5,0.0,0.0,64500.0,0,0,250.0,0,21,1,2500.6,real_estate,36.2,$1M-$5M,3000000,$1M-$5M,Yes,15000.0,7500.0,24500.0,0,15000.0,0,2500.0,0,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),15000.0,banking,THE FARM CREDIT COUNCIL POLITICAL ACTION COMMITTEE,15000.0,lending,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,10000.0,real_estate,EDWARD JONES,250.0,investment,,0,,No,No
"DesJarlais, Scott",D000616,R,Tennessee,house,39.3,9.3,78.1,40.3,24500.0,0,0,2250.0,2,12,3,4542.8,real_estate,61.7,$200M-$300M,250000000,$100M+,No,4500.0,3500.0,16500.0,0,0,0,0,0,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,12000.0,real_estate,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),4500.0,real_estate,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),2500.0,banking,STATE FARM INSURANCE,1250.0,insurance,CITIZENS BANK,1000.0,banking,No,No
"Fleischmann, Charles J. ""Chuck""",F000459,R,Tennessee,house,55.0,69.3,36.8,54.0,118002.0,16002,0,13642.0,84,37,7,3498.0,real_estate,51.4,$1M-$5M,3000000,$1M-$5M,Yes,15000.0,23000.0,61500.0,0,2500.0,0,0,0,MANUFACTURED HOUSING INSTITUTE PAC,34000.0,real_estate,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,14000.0,real_estate,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),13500.0,real_estate,PRIMERICA,6600.0,banking,GOLDMAN SACHS,3542.0,investment_banking,No,No
"Harris, Andy",H001052,R,Maryland,house,8.6,21.6,0.0,0.0,42750.0,0,0,1600.0,0,17,7,3728.3,real_estate,49.0,$1M-$5M,3000000,$1M-$5M,Yes,0,14500.0,20250.0,0,7000.0,0,0,0,CROP INSURANCE PROFESSIONALS ASSOCIATION PAC-CIPA PAC,12500.0,insurance,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,10250.0,real_estate,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),10000.0,real_estate,REMAX,1000.0,real_estate,COLDWELL BANKER,500.0,real_estate,No,No
"Keating, William R.",K000375,D,Massachusetts,house,34.3,26.1,32.0,47.7,50003.0,3003,0,0,46,29,0,2782.9,real_estate,43.3,$1M-$5M,3000000,$1M-$5M,Yes,0,8500.0,21500.0,1000.0,5000.0,0,11000.0,0,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,11000.0,real_estate,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",10000.0,credit_unions,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),5500.0,real_estate,,0,,,0,,No,No
"Scott, Austin",S001189,R,Georgia,house,58.1,68.3,59.4,43.0,116000.0,0,0,250.0,18,76,1,2391.6,insurance,39.1,$1M-$5M,3000000,$1M-$5M,Yes,36000.0,43500.0,10000.0,0,16000.0,0,0,0,INDEPENDENT COMMUNITY BANKERS OF AMERICA POLITICAL ACTION COMMITTEE (ICBA PAC),16000.0,banking,THE FARM CREDIT COUNCIL POLITICAL ACTION COMMITTEE,16000.0,lending,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),12500.0,insurance,MOBLEY PLANT COMPANY,250.0,insurance,,0,,No,No
"Wilson, Frederica S.",W000808,D,Florida,house,4.9,12.3,0.0,0.0,29000.0,0,0,0,0,12,0,4126.0,banking,55.2,$1M-$5M,3000000,$1M-$5M,Yes,17000.0,3000.0,9000.0,0,0,0,0,0,REGIONS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,9500.0,banking,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,9000.0,real_estate,"TRUIST FINANCIAL CORPORATION FEDERAL PAC (FORMERLY SUNTRUST BANKS, INC. POLITICAL ACTION COMMITTEE)",5000.0,banking,,0,,,0,,No,No
"Womack, Steve",W000809,R,Arkansas,house,27.3,68.3,0.0,0.0,116000.0,0,0,24507.0,0,126,21,1543.6,insurance,24.7,$1M-$5M,3000000,$1M-$5M,Yes,13000.0,25000.0,47500.0,20000.0,10500.0,0,0,0,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),15000.0,insurance,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,15000.0,real_estate,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),13000.0,banking,GENERAL DYNAMICS,9400.0,insurance,BLACKSTONE,6600.0,private_equity,No,No
"Sewell, Terri A.",S001185,D,Alabama,house,69.5,83.6,80.0,40.3,156000.0,0,0,21300.0,2,330,14,2099.5,insurance,39.7,$1M-$5M,3000000,$1M-$5M,Yes,47500.0,45000.0,31000.0,15000.0,0,0,17500.0,0,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),17500.0,banking,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",17500.0,credit_unions,MANUFACTURED HOUSING INSTITUTE PAC,16000.0,real_estate,APOLLO,4200.0,private_equity,GOLDMAN SACHS & CO.,3500.0,investment_banking,No,No
"Cohen, Steve",C001068,D,Tennessee,house,55.7,81.0,35.2,42.5,147005.0,110005,0,0,15,17,0,3487.9,insurance,47.3,$1M-$5M,3000000,$1M-$5M,Yes,3000.0,17500.0,12500.0,1000.0,0,1000.0,2000.0,0,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,10000.0,real_estate,INTERNATIONAL BROTHERHOOD OF BOILERMAKERS CAMPAIGN ASSISTANCE FUND,6500.0,insurance,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),6000.0,insurance,,0,,,0,,No,No
"Jordan, Jim",J000289,R,Ohio,house,43.9,42.1,50.0,40.2,73700.0,0,0,17753.0,1,31,35,1606.5,real_estate,22.3,$1M-$5M,3000000,$1M-$5M,Yes,5000.0,15000.0,20000.0,7500.0,0,9000.0,17200.0,0,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",15000.0,credit_unions,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,10000.0,real_estate,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),10000.0,real_estate,GOLDMAN SACHS,9900.0,investment_banking,MERRILL LYNCH,2000.0,investment,No,No
"Buchanan, Vern",B001260,R,Florida,house,31.3,78.2,0.0,0.0,140500.0,0,0,15100.0,0,134,6,2394.5,insurance,42.9,$100M-$150M,125000000,$100M+,No,30500.0,50000.0,40000.0,10000.0,0,10000.0,0,0,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),20000.0,insurance,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),17500.0,banking,NATIONAL MULTIFAMILY HOUSING COUNCIL AND REAL ESTATE TECHNOLOGY AND TRANSFORMATION CENTER POLITICAL ACTION COMMITTEE (NMHC PAC),15000.0,real_estate,BLACKSTONE,8100.0,private_equity,MERRILL LYNCH,3500.0,investment,No,No
"Castor, Kathy",C001066,D,Florida,house,46.0,45.6,52.2,40.3,77500.0,0,0,2500.0,2,42,4,4184.2,insurance,60.0,$1M-$5M,3000000,$1M-$5M,Yes,8000.0,52500.0,17000.0,0,0,0,0,0,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,15000.0,insurance,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),15000.0,insurance,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,12000.0,real_estate,RAYMOND JAMES,1000.0,investment,WELLS FARGO,1000.0,banking,No,No
"Bilirakis, Gus M.",B001257,R,Florida,house,16.6,41.5,0.0,0.0,73500.0,0,0,1750.0,0,49,3,2219.2,insurance,35.1,$1M-$5M,3000000,$1M-$5M,Yes,10000.0,24000.0,19000.0,0,0,5500.0,15000.0,0,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",15000.0,credit_unions,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,12000.0,real_estate,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),10000.0,insurance,MORGAN STANLEY,1500.0,investment_banking,PRIMERICA,250.0,banking,No,No
"Quigley, Mike",Q000023,D,Illinois,house,22.8,57.0,0.0,0.0,97000.0,0,0,0,0,89,0,1703.5,real_estate,26.7,$1M-$5M,3000000,$1M-$5M,Yes,14500.0,19000.0,37500.0,7500.0,7500.0,0,11000.0,0,NATIONAL MULTIFAMILY HOUSING COUNCIL AND REAL ESTATE TECHNOLOGY AND TRANSFORMATION CENTER POLITICAL ACTION COMMITTEE (NMHC PAC),14500.0,real_estate,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,12000.0,real_estate,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",11000.0,credit_unions,,0,,,0,,No,No
"Titus, Dina",T000468,D,Nevada,house,14.7,36.7,0.0,0.0,68000.0,0,0,21120.0,0,34,12,2214.9,insurance,33.6,$1M-$5M,3000000,$1M-$5M,Yes,3500.0,28000.0,22000.0,0,5000.0,0,9500.0,0,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,11000.0,real_estate,PROGRESSIVE TURNOUT PROJECT,11000.0,insurance,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",9500.0,credit_unions,"BAIN CAPITAL, LLC",10300.0,private_equity,BAIN CAPITAL,6600.0,private_equity,No,No
"Pingree, Chellie",P000597,D,Maine,house,12.1,30.4,0.0,0.0,57500.0,0,0,0,0,19,0,2624.6,insurance,33.9,$1M-$5M,3000000,$1M-$5M,Yes,2000.0,19500.0,11000.0,0,17500.0,0,7500.0,0,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),17500.0,insurance,THE FARM CREDIT COUNCIL POLITICAL ACTION COMMITTEE,15000.0,lending,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,10000.0,real_estate,,0,,,0,,No,No
"Guthrie, Brett",G000558,R,Kentucky,house,31.0,77.5,0.0,0.0,138500.0,0,0,11300.0,0,133,5,2440.6,insurance,43.3,$1M-$5M,3000000,$1M-$5M,Yes,15000.0,79000.0,23500.0,10000.0,0,11000.0,0,0,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),20000.0,insurance,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),19000.0,insurance,THE CIGNA GROUP EMPLOYEE POLITICAL ACTION COMMITTEE,17500.0,insurance,AMERIPRISE,6500.0,investment,BLACKSTONE,3300.0,private_equity,No,No
"Himes, James A.",H001047,D,Connecticut,house,34.0,84.9,0.0,0.0,157500.0,0,0,44500.0,0,368,22,1733.4,insurance,30.0,$1M-$5M,3000000,$1M-$5M,Yes,63500.0,46000.0,0,18000.0,0,0,0,0,BANK OF AMERICA CORPORATION FEDERAL PAC,19000.0,banking,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),18000.0,investment,PRUDENTIAL FINANCIAL INC. FEDERAL POLITICAL ACTION COMMITTEE (AKA - PRUDENTIAL FEDERAL PAC),16000.0,insurance,APOLLO,12300.0,private_equity,GOLDMAN SACHS,11900.0,investment_banking,Yes,No
"Scalise, Steve",S001176,R,Louisiana,house,34.9,87.2,0.0,0.0,168500.0,0,0,105596.0,0,147,123,1724.1,insurance,31.0,$1M-$5M,3000000,$1M-$5M,Yes,72500.0,81000.0,0,0,0,15000.0,0,0,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),20000.0,banking,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,20000.0,insurance,"FEDERAL BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP, INC. (PNC",20000.0,banking,QUICKEN LOANS,25000.0,lending,APOLLO,18100.0,private_equity,No,No
"Foster, Bill",F000454,D,Illinois,house,33.5,83.8,0.0,0.0,156500.0,0,0,36005.0,0,388,16,1567.4,banking,24.3,$1M-$5M,3000000,$1M-$5M,Yes,75000.0,18500.0,15000.0,15000.0,0,0,0,0,PRUDENTIAL FINANCIAL INC. FEDERAL POLITICAL ACTION COMMITTEE (AKA - PRUDENTIAL FEDERAL PAC),18500.0,insurance,ALLY FINANCIAL INC. ADVOCACY POLITICAL ACTION COMMITTEE,17000.0,financial_services,THRIVENT FINANCIAL FOR LUTHERANS POLITICAL ACTION COMMITTEE,16000.0,financial_services,BLACKSTONE,13700.0,private_equity,BLACKROCK,10700.0,investment,Yes,No
"Carson, Andr̩",C001072,D,Indiana,house,9.9,24.8,0.0,0.0,48500.0,0,0,4250.0,0,23,4,2048.9,insurance,25.1,$1M-$5M,3000000,$1M-$5M,Yes,15500.0,12000.0,11000.0,0,0,0,0,0,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,11000.0,real_estate,ALLY FINANCIAL INC. ADVOCACY POLITICAL ACTION COMMITTEE,10000.0,financial_services,INTERNATIONAL BROTHERHOOD OF BOILERMAKERS CAMPAIGN ASSISTANCE FUND,10000.0,insurance,VISA,2000.0,payments,NASDAQ,1250.0,securities,No,No
"McGovern, James P.",M000312,D,Massachusetts,house,4.4,11.0,0.0,0.0,27000.0,0,0,1000.0,0,10,2,3565.1,real_estate,42.9,$1M-$5M,3000000,$1M-$5M,Yes,0,10000.0,12000.0,0,5000.0,0,0,0,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,12000.0,real_estate,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,5000.0,insurance,THE FARM CREDIT COUNCIL POLITICAL ACTION COMMITTEE,5000.0,lending,CITIZENS BANK,500.0,banking,LIBERTY MUTUAL,500.0,insurance,No,No
"Neal, Richard E.",N000015,D,Massachusetts,house,34.9,87.3,0.0,0.0,171000.0,0,0,76200.0,0,268,49,2165.0,insurance,41.2,$1M-$5M,3000000,$1M-$5M,Yes,35000.0,118500.0,17500.0,0,0,0,0,0,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),20000.0,banking,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,20000.0,insurance,NATIONWIDE MUTUAL INSURANCE COMPANY FINANCIAL & INVESTMENTS POLITICAL ACTION COMMITTEE,18500.0,insurance,FIDELITY INVESTMENTS,21350.0,investment,BLACKSTONE,19800.0,private_equity,No,No
